,Origin,Destination,Destination_Latitude,Destination_Longitude
6706,NRT,XMN,24.543064,118.134178
6708,NRT,DPS,-8.748056,115.1675
6709,NRT,TSN,39.128273,117.355906
6710,NRT,XIY,34.438416,108.760946
6712,NRT,CRK,15.187696,120.549789
6713,NRT,CMB,7.174112,79.886494
6714,NRT,DEL,28.556162,77.099958
6716,NRT,BOM,19.089891,72.868047
6717,NRT,KTM,27.699906,85.35657
6718,NRT,CAN,23.387862,113.29734
6719,NRT,CGQ,43.99611,125.68528
6720,NRT,CJU,33.506698,126.493119
6721,NRT,WNZ,27.91566,120.847381
6722,NRT,BLR,13.200771,77.710228
6723,NRT,TAO,36.361944,120.088333
6724,NRT,WUH,30.776789,114.217577
6725,NRT,DAC,23.848649,90.405874
6726,NRT,BKI,5.923961,116.050753
6727,NRT,SJW,38.281868,114.692106
6728,NRT,TAS,41.257893,69.281204
6731,NRT,KMG,25.101944,102.929167
6732,NRT,DMK,13.9125,100.606667
6733,NTG,TFU,30.314195,104.44186
6734,NTG,CSX,28.193336,113.214592
6735,NTG,SZX,22.639444,113.810833
6736,NTG,CAN,23.387862,113.29734
6737,NTG,KMG,25.101944,102.929167
6738,NTG,KWE,26.544217,106.79598
6739,NTG,PEK,40.078538,116.587095
6740,NTG,CKG,29.7192,106.641998
6741,NTG,DLC,38.96102,121.539991
6742,NTG,JJN,24.802809,118.587293
6743,NTG,PKX,39.508611,116.410833
6744,NTG,XIY,34.438416,108.760946
6745,NTG,CGQ,43.99611,125.68528
6746,NTG,SHE,41.634992,123.485731
6747,NTG,FOC,25.931231,119.66923
6748,NTG,CGO,34.527519,113.840242
6749,NTG,CTU,30.581134,103.956799
6750,NTG,HRB,45.620854,126.23644
6751,NTG,KHN,28.859902,115.907845
6752,NTG,NNG,22.61321,108.167501
6753,NTG,SWA,23.54944,116.510277
6754,NTG,TSN,39.128273,117.355906
6755,NTG,XMN,24.543064,118.134178
6756,NTG,YNT,37.657222,120.987222
6757,NTG,HKG,22.315248,113.93649
6758,NTG,SYX,18.305276,109.40888
6759,NTG,XNN,36.527506,102.043002
6760,NTG,ZUH,22.011788,113.370601
6761,NTG,HLD,49.209906,119.818129
6762,NTG,YIH,30.549934,111.478938
6763,NTG,SJW,38.281868,114.692106
6764,NTG,TYN,37.754996,112.62585
6765,NTG,PNH,11.552193,104.846174
6766,NTG,HET,40.854712,111.814157
6767,NTG,MFM,22.156587,113.57285
6768,NTG,KWL,25.217585,110.046839
6769,NTG,CJU,33.506698,126.493119
6771,OKA,HND,35.553476,139.781206
6772,OKA,FUK,33.584286,130.443891
6775,OKA,KIX,34.43533,135.243977
6776,OKA,NGO,34.858333,136.805278
6777,OKA,TPE,25.075512,121.23248
6780,OKA,ICN,37.458764,126.441961
6781,OKA,NRT,35.773213,140.387443
6782,OKA,ITM,34.790975,135.441719
6783,OKA,HKG,22.315248,113.93649
6784,OKA,PVG,31.143333,121.805278
6785,OKA,KOJ,31.801224,130.715616
6788,OKA,KHH,22.5725,120.345278
6791,OKA,CTS,42.787281,141.681341
6803,OKA,PUS,35.179319,128.948728
6807,OKA,DMK,13.9125,100.606667
6809,OKA,SIN,1.361173,103.990201
6810,OKA,PEK,40.078538,116.587095
6811,OKA,FOC,25.931231,119.66923
6813,PEK,SHA,31.19779,121.333473
6814,PEK,SZX,22.639444,113.810833
6815,PEK,CTU,30.581134,103.956799
6816,PEK,HGH,30.236934,120.432356
6817,PEK,CAN,23.387862,113.29734
6818,PEK,CKG,29.7192,106.641998
6819,PEK,XMN,24.543064,118.134178
6820,PEK,CSX,28.193336,113.214592
6821,PEK,XIY,34.438416,108.760946
6822,PEK,HKG,22.315248,113.93649
6823,PEK,KMG,25.101944,102.929167
6824,PEK,TFU,30.314195,104.44186
6825,PEK,FOC,25.931231,119.66923
6826,PEK,DLC,38.96102,121.539991
6827,PEK,HAK,19.934877,110.45896
6828,PEK,URC,43.90126,87.475148
6829,PEK,WUH,30.776789,114.217577
6830,PEK,HRB,45.620854,126.23644
6831,PEK,KWE,26.544217,106.79598
6832,PEK,YNT,37.657222,120.987222
6833,PEK,ICN,37.458764,126.441961
6834,PEK,SYX,18.305276,109.40888
6835,PEK,ZUH,22.011788,113.370601
6836,PEK,HND,35.553476,139.781206
6837,PEK,NNG,22.61321,108.167501
6838,PEK,KHN,28.859902,115.907845
6839,PEK,LHW,36.509497,103.61756
6840,PEK,INC,38.323031,106.388059
6841,PEK,SIN,1.361173,103.990201
6842,PEK,PVG,31.143333,121.805278
6843,PEK,WNZ,27.91566,120.847381
6844,PEK,BKK,13.693062,100.752044
6845,PEK,NGB,29.826696,121.462002
6846,PEK,NKG,31.735737,118.86652
6847,PEK,TAO,36.361944,120.088333
6848,PEK,CGQ,43.99611,125.68528
6849,PEK,SHE,41.634992,123.485731
6850,PEK,MFM,22.156587,113.57285
6851,PEK,TPE,25.075512,121.23248
6852,PEK,KIX,34.43533,135.243977
6853,PEK,HLD,49.209906,119.818129
6854,PEK,WUX,31.492889,120.424374
6855,PEK,XNN,36.527506,102.043002
6856,PEK,DSN,39.496721,109.860527
6857,PEK,DXB,25.256557,55.366071
6858,PEK,HFE,31.992778,116.973333
6860,PEK,LXA,29.2978,90.911903
6862,PEK,NTG,32.072921,120.975605
6863,PEK,NRT,35.773213,140.387443
6864,PEK,WEH,37.188142,122.236067
6868,PEK,MIG,31.427633,104.747139
6869,PEK,TYN,37.754996,112.62585
6870,PEK,YBP,28.801665,104.551835
6871,PEK,YCU,35.114987,111.037051
6873,PEK,BAV,40.563442,109.998495
6874,PEK,CGO,34.527519,113.840242
6875,PEK,DZH,31.048611,107.435556
6876,PEK,DLU,25.65135,100.323158
6877,PEK,UBN,47.646944,106.819722
6880,PEK,HYN,28.562224,121.428614
6881,PEK,JJN,24.802809,118.587293
6882,PEK,KHG,39.53689,76.010387
6883,PEK,LJG,26.679975,100.245768
6884,PEK,PUS,35.179319,128.948728
6885,PEK,CJU,33.506698,126.493119
6886,PEK,HKT,8.107619,98.306436
6887,PEK,KWL,25.217585,110.046839
6889,PEK,MNL,14.511205,121.019208
6890,PEK,HAN,21.214184,105.802827
6891,PEK,IST,41.260278,28.741944
6894,PEK,SWA,23.54944,116.510277
6895,PEK,JUZ,28.966667,118.833333
6900,PEK,WMT,27.96222,106.435
6903,PEK,XFN,32.150067,112.290691
6907,PEK,YIH,30.549934,111.478938
6908,PEK,YIW,29.344562,120.028808
6909,PEK,YNZ,33.431217,120.204406
6910,PEK,YTY,32.563057,119.720278
6911,PEK,ZHA,21.214727,110.362715
6913,PEK,ALA,43.35136,77.037091
6917,PEK,CZX,31.914116,119.779762
6918,PEK,HNY,26.723889,112.618333
6920,PEK,DYG,29.10712,110.445685
6921,PEK,FUG,32.866667,115.7
6923,PEK,HET,40.854712,111.814157
6926,PEK,HUZ,23.050418,114.596859
6928,PEK,JGS,26.856899,114.737
6929,PEK,KOW,25.849628,114.777786
6930,PEK,KRL,41.616399,86.143123
6932,PEK,KUL,2.744344,101.717259
6935,PEK,LYG,34.565938,118.876986
6936,PEK,NGO,34.858333,136.805278
6937,PEK,PNH,11.552193,104.846174
6940,PEK,CNX,18.769574,98.968409
6941,PEK,CTS,42.787281,141.681341
6945,PEK,LZO,29.030556,105.46889
6947,PEK,SGN,10.813045,106.662477
6949,PEK,TAS,41.257893,69.281204
6950,PEK,UYN,38.361466,109.596181
6953,PEK,AKU,41.259984,80.292618
6954,PEK,CGK,-6.130643,106.655526
6957,PEK,RUH,24.959289,46.702876
6958,PEK,ISB,33.548333,72.825
6964,PEK,NQZ,51.027811,71.461199
6965,PEK,GYD,40.462487,50.05039
6967,PEK,DAC,23.848649,90.405874
6968,PEK,IKA,35.408632,51.1548
6969,PEK,OKA,26.204954,127.645842
6970,PEK,RGN,16.900069,96.134152
6971,PEK,CMB,7.174112,79.886494
6973,PEN,KUL,2.744344,101.717259
6974,PEN,SIN,1.361173,103.990201
6975,PEN,KNO,3.635369,98.879016
6979,PEN,CGK,-6.130643,106.655526
6980,PEN,DMK,13.9125,100.606667
6981,PEN,BKI,5.923961,116.050753
6982,PEN,BKK,13.693062,100.752044
6983,PEN,CAN,23.387862,113.29734
6985,PEN,PVG,31.143333,121.805278
6986,PEN,TPE,25.075512,121.23248
6987,PEN,HKG,22.315248,113.93649
6988,PEN,XMN,24.543064,118.134178
6990,PEN,SGN,10.813045,106.662477
6991,PEN,DXB,25.256557,55.366071
6993,PEN,HKT,8.107619,98.306436
6994,PEN,SUB,-7.377937,112.793782
6995,PEN,SZX,22.639444,113.810833
6996,PEN,CKG,29.7192,106.641998
6997,PEN,HAK,19.934877,110.45896
6998,PEN,KMG,25.101944,102.929167
6999,PKX,CAN,23.387862,113.29734
7000,PKX,SZX,22.639444,113.810833
7001,PKX,CSX,28.193336,113.214592
7002,PKX,XIY,34.438416,108.760946
7003,PKX,KMG,25.101944,102.929167
7004,PKX,CTU,30.581134,103.956799
7005,PKX,HGH,30.236934,120.432356
7006,PKX,CKG,29.7192,106.641998
7007,PKX,HRB,45.620854,126.23644
7008,PKX,KWE,26.544217,106.79598
7009,PKX,XMN,24.543064,118.134178
7010,PKX,URC,43.90126,87.475148
7011,PKX,TFU,30.314195,104.44186
7012,PKX,SHA,31.19779,121.333473
7013,PKX,WUH,30.776789,114.217577
7014,PKX,CGQ,43.99611,125.68528
7015,PKX,PVG,31.143333,121.805278
7016,PKX,DLC,38.96102,121.539991
7017,PKX,ZUH,22.011788,113.370601
7018,PKX,FOC,25.931231,119.66923
7019,PKX,LHW,36.509497,103.61756
7020,PKX,NGB,29.826696,121.462002
7021,PKX,SYX,18.305276,109.40888
7022,PKX,HAK,19.934877,110.45896
7023,PKX,NNG,22.61321,108.167501
7024,PKX,KHN,28.859902,115.907845
7025,PKX,YIW,29.344562,120.028808
7026,PKX,WNZ,27.91566,120.847381
7027,PKX,SWA,23.54944,116.510277
7028,PKX,HKG,22.315248,113.93649
7029,PKX,XNN,36.527506,102.043002
7030,PKX,INC,38.323031,106.388059
7031,PKX,UYN,38.361466,109.596181
7032,PKX,WUX,31.492889,120.424374
7033,PKX,HLD,49.209906,119.818129
7034,PKX,KIX,34.43533,135.243977
7035,PKX,HUZ,23.050418,114.596859
7036,PKX,KWL,25.217585,110.046839
7037,PKX,DSN,39.496721,109.860527
7038,PKX,NKG,31.735737,118.86652
7039,PKX,KUL,2.744344,101.717259
7040,PKX,JJN,24.802809,118.587293
7041,PKX,KRL,41.616399,86.143123
7043,PKX,DLU,25.65135,100.323158
7045,PKX,LZO,29.030556,105.46889
7046,PKX,NTG,32.072921,120.975605
7048,PKX,HFE,31.992778,116.973333
7049,PKX,JHG,21.973422,100.766454
7050,PKX,HND,35.553476,139.781206
7051,PKX,DOH,25.260988,51.613594
7052,PKX,MFM,22.156587,113.57285
7053,PKX,ICN,37.458764,126.441961
7054,PKX,LJG,26.679975,100.245768
7055,PKX,SHE,41.634992,123.485731
7057,PKX,KHG,39.53689,76.010387
7058,PKX,MIG,31.427633,104.747139
7059,PKX,CJU,33.506698,126.493119
7060,PKX,YIH,30.549934,111.478938
7063,PKX,BKK,13.693062,100.752044
7067,PKX,BKI,5.923961,116.050753
7069,PKX,YTY,32.563057,119.720278
7070,PKX,ACX,25.085556,104.959444
7081,PKX,JUZ,28.966667,118.833333
7089,PKX,WEH,37.188142,122.236067
7092,PKX,YNZ,33.431217,120.204406
7093,PKX,SHS,30.321995,112.2781
7096,PKX,YBP,28.801665,104.551835
7097,PKX,CZX,31.914116,119.779762
7098,PKX,ALA,43.35136,77.037091
7099,PKX,YCU,35.114987,111.037051
7100,PKX,HSN,29.935258,122.356914
7101,PKX,ZHA,21.214727,110.362715
7103,PKX,KOW,25.849628,114.777786
7105,PKX,DYG,29.10712,110.445685
7106,PKX,ENH,30.321934,109.482012
7109,PKX,HYN,28.562224,121.428614
7112,PKX,SIN,1.361173,103.990201
7114,PKX,UBN,47.646944,106.819722
7115,PKX,AUH,24.426912,54.645974
7117,PKX,TAS,41.257893,69.281204
7118,PKX,JGS,26.856899,114.737
7127,PKX,RUH,24.959289,46.702876
7128,PKX,JNG,35.646944,116.742222
7129,PKX,LYA,34.736361,112.385406
7140,PKX,FRU,43.053581,74.469449
7142,PKX,DMK,13.9125,100.606667
7143,PKX,IST,41.260278,28.741944
7144,PKX,JED,21.670232,39.150579
7145,PKX,IKA,35.408632,51.1548
7147,PKX,MLE,4.19183,73.529108
7148,PKX,TAO,36.361944,120.088333
7149,PKX,DAC,23.848649,90.405874
7150,PKX,HAN,21.214184,105.802827
7151,PKX,DMM,26.471111,49.797778
7152,PNH,BKK,13.693062,100.752044
7153,PNH,KUL,2.744344,101.717259
7154,PNH,SGN,10.813045,106.662477
7155,PNH,SIN,1.361173,103.990201
7156,PNH,CAN,23.387862,113.29734
7157,PNH,ICN,37.458764,126.441961
7158,PNH,DMK,13.9125,100.606667
7159,PNH,SZX,22.639444,113.810833
7160,PNH,PVG,31.143333,121.805278
7161,PNH,TPE,25.075512,121.23248
7162,PNH,HKG,22.315248,113.93649
7163,PNH,HAN,21.214184,105.802827
7164,PNH,KMG,25.101944,102.929167
7165,PNH,VTE,17.975432,102.567721
7166,PNH,XMN,24.543064,118.134178
7167,PNH,CKG,29.7192,106.641998
7168,PNH,PEK,40.078538,116.587095
7169,PNH,CGK,-6.130643,106.655526
7170,PNH,MNL,14.511205,121.019208
7171,PNH,MFM,22.156587,113.57285
7172,PNH,NNG,22.61321,108.167501
7173,PNH,RGN,16.900069,96.134152
7174,PNH,NTG,32.072921,120.975605
7175,PNH,TFU,30.314195,104.44186
7176,PNH,SWA,23.54944,116.510277
7177,PNH,SYX,18.305276,109.40888
7178,PNH,HAK,19.934877,110.45896
7179,PNH,CGO,34.527519,113.840242
7181,PNH,DEL,28.556162,77.099958
7182,PNH,CSX,28.193336,113.214592
7183,PNH,NGB,29.826696,121.462002
7184,PNQ,DEL,28.556162,77.099958
7185,PNQ,BLR,13.200771,77.710228
7186,PNQ,HYD,17.233702,78.430427
7187,PNQ,AMD,23.066389,72.624167
7188,PNQ,MAA,12.982267,80.163782
7189,PNQ,CCU,22.655,88.447
7191,PNQ,GOX,15.73139,73.86778
7192,PNQ,JAI,26.822004,75.800995
7193,PNQ,LKO,26.764257,80.884186
7195,PNQ,BBI,20.252853,85.817385
7196,PNQ,GAU,26.105185,91.588427
7200,PNQ,COK,10.155644,76.390537
7201,PNQ,DXB,25.256557,55.366071
7202,PNQ,IDR,22.72715,75.808227
7213,PNQ,SIN,1.361173,103.990201
7220,PUS,CJU,33.506698,126.493119
7221,PUS,FUK,33.584286,130.443891
7222,PUS,TPE,25.075512,121.23248
7223,PUS,KIX,34.43533,135.243977
7224,PUS,NRT,35.773213,140.387443
7225,PUS,ICN,37.458764,126.441961
7227,PUS,DAD,16.053339,108.202753
7228,PUS,PVG,31.143333,121.805278
7229,PUS,BKK,13.693062,100.752044
7230,PUS,CTS,42.787281,141.681341
7231,PUS,HAN,21.214184,105.802827
7232,PUS,NGO,34.858333,136.805278
7233,PUS,SGN,10.813045,106.662477
7234,PUS,PEK,40.078538,116.587095
7236,PUS,MNL,14.511205,121.019208
7237,PUS,SIN,1.361173,103.990201
7238,PUS,DYG,29.10712,110.445685
7239,PUS,UBN,47.646944,106.819722
7240,PUS,CEB,10.313333,123.982778
7241,PUS,HKG,22.315248,113.93649
7242,PUS,KHH,22.5725,120.345278
7244,PUS,OKA,26.204954,127.645842
7245,PUS,TAO,36.361944,120.088333
7248,PUS,CRK,15.187696,120.549789
7249,PUS,MFM,22.156587,113.57285
7250,PUS,HAK,19.934877,110.45896
7251,PUS,BKI,5.923961,116.050753
7252,PUS,TNA,36.857689,117.206881
7253,PUS,SJW,38.281868,114.692106
7254,PUS,SHE,41.634992,123.485731
7255,PUS,SYX,18.305276,109.40888
7256,PUS,VTE,17.975432,102.567721
7257,PUS,XIY,34.438416,108.760946
7258,PUS,DPS,-8.748056,115.1675
7259,PVG,HKG,22.315248,113.93649
7260,PVG,SHE,41.634992,123.485731
7261,PVG,KIX,34.43533,135.243977
7262,PVG,HRB,45.620854,126.23644
7263,PVG,DLC,38.96102,121.539991
7264,PVG,SZX,22.639444,113.810833
7265,PVG,CKG,29.7192,106.641998
7266,PVG,CGQ,43.99611,125.68528
7267,PVG,BKK,13.693062,100.752044
7268,PVG,NRT,35.773213,140.387443
7269,PVG,CAN,23.387862,113.29734
7270,PVG,ICN,37.458764,126.441961
7271,PVG,SIN,1.361173,103.990201
7272,PVG,CTU,30.581134,103.956799
7273,PVG,TFU,30.314195,104.44186
7274,PVG,KMG,25.101944,102.929167
7275,PVG,XIY,34.438416,108.760946
7276,PVG,KWE,26.544217,106.79598
7277,PVG,SYX,18.305276,109.40888
7278,PVG,TPE,25.075512,121.23248
7279,PVG,HAK,19.934877,110.45896
7280,PVG,TAO,36.361944,120.088333
7281,PVG,HND,35.553476,139.781206
7282,PVG,NGO,34.858333,136.805278
7283,PVG,CSX,28.193336,113.214592
7284,PVG,PKX,39.508611,116.410833
7285,PVG,SWA,23.54944,116.510277
7286,PVG,LHW,36.509497,103.61756
7287,PVG,CJU,33.506698,126.493119
7288,PVG,ZUH,22.011788,113.370601
7289,PVG,WUH,30.776789,114.217577
7290,PVG,CGO,34.527519,113.840242
7291,PVG,KUL,2.744344,101.717259
7292,PVG,KWL,25.217585,110.046839
7293,PVG,FOC,25.931231,119.66923
7294,PVG,NNG,22.61321,108.167501
7295,PVG,TSN,39.128273,117.355906
7296,PVG,FUK,33.584286,130.443891
7297,PVG,PEK,40.078538,116.587095
7298,PVG,WNZ,27.91566,120.847381
7299,PVG,LJG,26.679975,100.245768
7300,PVG,HKT,8.107619,98.306436
7301,PVG,SJW,38.281868,114.692106
7302,PVG,HET,40.854712,111.814157
7303,PVG,MFM,22.156587,113.57285
7304,PVG,SGN,10.813045,106.662477
7305,PVG,TYN,37.754996,112.62585
7306,PVG,YNT,37.657222,120.987222
7307,PVG,INC,38.323031,106.388059
7308,PVG,XNN,36.527506,102.043002
7309,PVG,XMN,24.543064,118.134178
7310,PVG,ZHA,21.214727,110.362715
7311,PVG,JHG,21.973422,100.766454
7312,PVG,DYG,29.10712,110.445685
7313,PVG,PUS,35.179319,128.948728
7314,PVG,DXB,25.256557,55.366071
7315,PVG,HAN,21.214184,105.802827
7316,PVG,TNA,36.857689,117.206881
7317,PVG,URC,43.90126,87.475148
7318,PVG,CTS,42.787281,141.681341
7319,PVG,OKA,26.204954,127.645842
7320,PVG,MNL,14.511205,121.019208
7321,PVG,YCU,35.114987,111.037051
7322,PVG,BAV,40.563442,109.998495
7324,PVG,BKI,5.923961,116.050753
7325,PVG,DLU,25.65135,100.323158
7326,PVG,DPS,-8.748056,115.1675
7327,PVG,DSN,39.496721,109.860527
7328,PVG,HUZ,23.050418,114.596859
7329,PVG,IST,41.260278,28.741944
7330,PVG,JJN,24.802809,118.587293
7331,PVG,KHN,28.859902,115.907845
7333,PVG,CNX,18.769574,98.968409
7334,PVG,KHH,22.5725,120.345278
7335,PVG,MIG,31.427633,104.747139
7337,PVG,UYN,38.361466,109.596181
7338,PVG,DMK,13.9125,100.606667
7340,PVG,LYI,35.047477,118.407068
7341,PVG,PNH,11.552193,104.846174
7342,PVG,WEH,37.188142,122.236067
7344,PVG,PEN,5.292961,100.265173
7345,PVG,CGK,-6.130643,106.655526
7347,PVG,KHG,39.53689,76.010387
7348,PVG,YBP,28.801665,104.551835
7354,PVG,YIH,30.549934,111.478938
7359,PVG,JGS,26.856899,114.737
7361,PVG,YIN,43.951998,81.331444
7364,PVG,CEB,10.313333,123.982778
7366,PVG,CMB,7.174112,79.886494
7368,PVG,VTE,17.975432,102.567721
7371,PVG,WMT,27.96222,106.435
7372,PVG,DOH,25.260988,51.613594
7375,PVG,HFE,31.992778,116.973333
7376,PVG,CIF,42.154523,118.833173
7377,PVG,HNY,26.723889,112.618333
7378,PVG,SHS,30.321995,112.2781
7383,PVG,ENH,30.321934,109.482012
7384,PVG,MLE,4.19183,73.529108
7385,PVG,DZH,31.048611,107.435556
7387,PVG,NGB,29.826696,121.462002
7388,PVG,NKG,31.735737,118.86652
7391,PVG,ACX,25.085556,104.959444
7393,PVG,LZO,29.030556,105.46889
7394,PVG,HLD,49.209906,119.818129
7395,PVG,KOW,25.849628,114.777786
7396,PVG,AUH,24.426912,54.645974
7402,PVG,KRL,41.616399,86.143123
7411,PVG,IKA,35.408632,51.1548
7413,PVG,FUG,32.866667,115.7
7416,PVG,BAH,26.269181,50.62605
7431,PVG,RUH,24.959289,46.702876
7440,PVG,KOJ,31.801224,130.715616
7444,PVG,LXA,29.2978,90.911903
7446,PVG,KTM,27.699906,85.35657
7448,RGN,BKK,13.693062,100.752044
7449,RGN,SIN,1.361173,103.990201
7450,RGN,DMK,13.9125,100.606667
7454,RGN,KUL,2.744344,101.717259
7460,RGN,CAN,23.387862,113.29734
7461,RGN,CNX,18.769574,98.968409
7462,RGN,KMG,25.101944,102.929167
7466,RGN,DXB,25.256557,55.366071
7467,RGN,ICN,37.458764,126.441961
7469,RGN,HAN,21.214184,105.802827
7470,RGN,PNH,11.552193,104.846174
7471,RGN,SGN,10.813045,106.662477
7473,RGN,DEL,28.556162,77.099958
7474,RGN,HKT,8.107619,98.306436
7475,RGN,CCU,22.655,88.447
7477,RGN,VTE,17.975432,102.567721
7479,RGN,PEK,40.078538,116.587095
7482,RGN,MAA,12.982267,80.163782
7483,RUH,JED,21.670232,39.150579
7484,RUH,DXB,25.256557,55.366071
7486,RUH,DMM,26.471111,49.797778
7487,RUH,MED,24.544369,39.698966
7490,RUH,DOH,25.260988,51.613594
7491,RUH,KWI,29.240116,47.971251
7493,RUH,BAH,26.269181,50.62605
7494,RUH,AMM,31.722535,35.989318
7497,RUH,AUH,24.426912,54.645974
7498,RUH,IST,41.260278,28.741944
7500,RUH,BOM,19.089891,72.868047
7501,RUH,MCT,23.600739,58.284042
7502,RUH,SAW,40.904676,29.309188
7503,RUH,ISB,33.548333,72.825
7504,RUH,DEL,28.556162,77.099958
7507,RUH,DAC,23.848649,90.405874
7509,RUH,LHE,31.520833,74.402778
7510,RUH,SHJ,25.320873,55.52029
7513,RUH,BEY,33.826073,35.493082
7516,RUH,MNL,14.511205,121.019208
7519,RUH,KHI,24.899986,67.16828
7522,RUH,HYD,17.233702,78.430427
7524,RUH,TZX,40.994191,39.781681
7526,RUH,CMB,7.174112,79.886494
7529,RUH,COK,10.155644,76.390537
7530,RUH,GYD,40.462487,50.05039
7531,RUH,LKO,26.764257,80.884186
7532,RUH,TBS,41.674063,44.958958
7533,RUH,MLE,4.19183,73.529108
7535,RUH,PKX,39.508611,116.410833
7537,RUH,PEK,40.078538,116.587095
7538,RUH,KUL,2.744344,101.717259
7540,RUH,AYT,36.899282,30.801349
7541,RUH,PVG,31.143333,121.805278
7543,RUH,CAN,23.387862,113.29734
7544,RUH,BKK,13.693062,100.752044
7546,RUH,SZX,22.639444,113.810833
7547,RUH,KTM,27.699906,85.35657
7552,RUH,TRV,8.476126,76.91907
7553,RUH,HKG,22.315248,113.93649
7554,SAW,AYT,36.899282,30.801349
7555,SAW,TZX,40.994191,39.781681
7556,SAW,ADB,38.294403,27.147594
7557,SAW,ESB,40.114941,32.993145
7565,SAW,DXB,25.256557,55.366071
7566,SAW,TBS,41.674063,44.958958
7567,SAW,BGW,33.255879,44.232069
7568,SAW,GYD,40.462487,50.05039
7570,SAW,DOH,25.260988,51.613594
7573,SAW,JED,21.670232,39.150579
7575,SAW,RUH,24.959289,46.702876
7576,SAW,IKA,35.408632,51.1548
7577,SAW,KWI,29.240116,47.971251
7579,SAW,BEY,33.826073,35.493082
7581,SAW,MED,24.544369,39.698966
7583,SAW,SHJ,25.320873,55.52029
7587,SAW,FRU,43.053581,74.469449
7590,SAW,MCT,23.600739,58.284042
7591,SAW,AUH,24.426912,54.645974
7592,SAW,DMM,26.471111,49.797778
7595,SAW,AMM,31.722535,35.989318
7596,SAW,BAH,26.269181,50.62605
7601,SAW,NQZ,51.027811,71.461199
7602,SAW,MHD,36.235207,59.640996
7603,SAW,ALA,43.35136,77.037091
7604,SAW,KHI,24.899986,67.16828
7617,SGN,HAN,21.214184,105.802827
7618,SGN,DAD,16.053339,108.202753
7622,SGN,ICN,37.458764,126.441961
7624,SGN,SIN,1.361173,103.990201
7626,SGN,KUL,2.744344,101.717259
7627,SGN,TPE,25.075512,121.23248
7628,SGN,BKK,13.693062,100.752044
7632,SGN,CAN,23.387862,113.29734
7634,SGN,PNH,11.552193,104.846174
7635,SGN,PVG,31.143333,121.805278
7636,SGN,NRT,35.773213,140.387443
7637,SGN,DPS,-8.748056,115.1675
7639,SGN,DMK,13.9125,100.606667
7640,SGN,HND,35.553476,139.781206
7641,SGN,SZX,22.639444,113.810833
7643,SGN,MNL,14.511205,121.019208
7646,SGN,HKG,22.315248,113.93649
7647,SGN,XMN,24.543064,118.134178
7648,SGN,TFU,30.314195,104.44186
7649,SGN,CGK,-6.130643,106.655526
7650,SGN,KIX,34.43533,135.243977
7651,SGN,PUS,35.179319,128.948728
7652,SGN,DEL,28.556162,77.099958
7653,SGN,DOH,25.260988,51.613594
7654,SGN,KHH,22.5725,120.345278
7658,SGN,BOM,19.089891,72.868047
7659,SGN,AMD,23.066389,72.624167
7661,SGN,DXB,25.256557,55.366071
7662,SGN,HKT,8.107619,98.306436
7663,SGN,IST,41.260278,28.741944
7665,SGN,PEN,5.292961,100.265173
7666,SGN,CCU,22.655,88.447
7668,SGN,NGO,34.858333,136.805278
7669,SGN,HGH,30.236934,120.432356
7670,SGN,VTE,17.975432,102.567721
7671,SGN,XIY,34.438416,108.760946
7672,SGN,LJG,26.679975,100.245768
7673,SGN,NGB,29.826696,121.462002
7674,SGN,CKG,29.7192,106.641998
7675,SGN,COK,10.155644,76.390537
7678,SGN,KMG,25.101944,102.929167
7679,SGN,NNG,22.61321,108.167501
7680,SGN,PEK,40.078538,116.587095
7682,SGN,RGN,16.900069,96.134152
7684,SGN,YIH,30.549934,111.478938
7685,SGN,HAK,19.934877,110.45896
7687,SGN,FUK,33.584286,130.443891
7688,SGN,UBN,47.646944,106.819722
7689,SGN,BKI,5.923961,116.050753
7690,SGN,WUH,30.776789,114.217577
7691,SHA,SZX,22.639444,113.810833
7692,SHA,PEK,40.078538,116.587095
7693,SHA,CAN,23.387862,113.29734
7694,SHA,XMN,24.543064,118.134178
7695,SHA,XIY,34.438416,108.760946
7696,SHA,TFU,30.314195,104.44186
7697,SHA,CKG,29.7192,106.641998
7698,SHA,TAO,36.361944,120.088333
7699,SHA,KMG,25.101944,102.929167
7700,SHA,CTU,30.581134,103.956799
7701,SHA,URC,43.90126,87.475148
7702,SHA,TYN,37.754996,112.62585
7703,SHA,PKX,39.508611,116.410833
7704,SHA,TSN,39.128273,117.355906
7705,SHA,CSX,28.193336,113.214592
7706,SHA,WUH,30.776789,114.217577
7707,SHA,KWE,26.544217,106.79598
7708,SHA,JJN,24.802809,118.587293
7709,SHA,ZUH,22.011788,113.370601
7710,SHA,SYX,18.305276,109.40888
7711,SHA,HKG,22.315248,113.93649
7712,SHA,FOC,25.931231,119.66923
7713,SHA,CGO,34.527519,113.840242
7714,SHA,NNG,22.61321,108.167501
7715,SHA,YNT,37.657222,120.987222
7716,SHA,MFM,22.156587,113.57285
7717,SHA,SWA,23.54944,116.510277
7719,SHA,HAK,19.934877,110.45896
7720,SHA,HND,35.553476,139.781206
7722,SHA,LHW,36.509497,103.61756
7723,SHA,TNA,36.857689,117.206881
7724,SHA,HET,40.854712,111.814157
7725,SHA,SJW,38.281868,114.692106
7726,SHA,INC,38.323031,106.388059
7727,SHA,KHN,28.859902,115.907845
